,CustomerID,BikeBuyer,AvgMonthSpend,MiddleName,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,LastUpdated
6333,15100,1,51.54,A,Holzstr 7555,Kreditorenbuchhaltung,Neunkirchen,Saarland,Germany,66578,1 (11) 500 555-0176,1966-11-23,Bachelors,Management,F,M,1,1,0,2,107180,2017-03-06
6334,29309,0,60.86,L,5515 West Boyd Rd,0,Perth,South Australia,Australia,6006,1 (11) 500 555-0172,1983-04-01,Bachelors,Clerical,M,S,0,0,0,0,86773,2017-03-06
6335,22717,0,48.95,S,9218 Sanford St.,0,Walla Walla,Washington,United States,99362,259-555-0148,1985-05-10,Partial College,Skilled Manual,F,M,1,1,0,1,57158,2017-03-06
6336,21382,1,56.62,K,1108 Cactus Court,0,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0133,1970-05-24,Partial College,Clerical,M,M,1,0,0,2,81807,2017-03-06
6337,23872,1,54.8,A,332 Laguna Niguel,0,Woodburn,Oregon,United States,97071,355-555-0196,1990-03-22,Graduate Degree,Professional,M,M,1,2,1,2,128167,2017-03-06
6338,19679,0,45.46,C,255 Mt. Orange Ct.,0,Coronado,California,United States,92118,738-555-0129,1991-03-11,Graduate Degree,Manual,M,M,0,1,0,1,26790,2017-03-06
6339,12239,1,53.87,A,4776 Kentucky Drive,0,London,England,United Kingdom,W1N 9FA,1 (11) 500 555-0156,1962-06-01,Bachelors,Management,M,M,1,3,1,2,108474,2017-03-06
6340,18337,1,55.74,A,1631 Via Cordona,0,Townsville,Queensland,Australia,4810,1 (11) 500 555-0148,1962-08-14,Graduate Degree,Professional,F,S,1,3,0,1,129862,2017-03-06
6341,27253,1,51.95,D,7581 Whiteaben Drive,0,Cliffside,British Columbia,Canada,V8Y 1L1,259-555-0181,1992-04-15,Graduate Degree,Professional,M,M,1,2,0,1,130763,2017-03-06
6342,14982,0,48.22,A,7551 Black Walnut Ct.,0,Oxford,England,United Kingdom,OX1,1 (11) 500 555-0197,1998-10-08,Partial College,Skilled Manual,F,M,0,2,0,0,60516,2017-03-06
6343,18891,1,49.99,S,4912 La Vuelta,0,Bellflower,California,United States,90706,677-555-0130,1997-09-10,Partial College,Clerical,F,M,0,0,0,0,86141,2017-03-06
6344,27220,0,48.39,A,5647 Larch Ct,0,Torrance,California,United States,90505,773-555-0117,1977-05-25,Partial High School,Manual,M,S,0,1,0,0,30719,2017-03-06
6345,20188,0,52.65,A,1359 Montgomery Avenue,0,Langford,British Columbia,Canada,V9,335-555-0154,1981-07-05,Partial College,Skilled Manual,F,M,1,1,1,2,55834,2017-03-06
6346,18365,0,49.57,W,9621 Laurel Drive,0,Renton,Washington,United States,98055,192-555-0173,1998-09-20,Partial College,Clerical,M,M,0,1,0,0,77481,2017-03-06
6347,27400,1,56.66,D,5000 Bryce Dr.,0,Westminster,British Columbia,Canada,V3L 1H4,315-555-0187,1963-04-09,Bachelors,Professional,M,M,1,2,1,2,131504,2017-03-06
6348,15780,1,48.2,E,6457 Appalachian Dr.,0,Burbank,California,United States,91502,371-555-0169,1977-05-14,Partial College,Skilled Manual,F,M,1,1,1,2,54036,2017-03-06
6349,28964,0,58.88,J,5007 Castle Rock Rd.,0,Westminster,British Columbia,Canada,V3L 1H4,582-555-0192,1969-06-22,High School,Skilled Manual,M,S,1,1,0,0,60923,2017-03-06
6350,18803,0,51.31,V,26 Plymouth Dr.,0,Bremerton,Washington,United States,98312,433-555-0141,1991-11-27,Graduate Degree,Management,M,M,1,2,0,0,104564,2017-03-06
6351,20693,0,58.0,L,5545 Clown Court,0,Yakima,Washington,United States,98901,375-555-0149,1985-09-10,Graduate Degree,Skilled Manual,M,S,0,0,0,0,58927,2017-03-06
6352,22582,0,47.87,D,8162 Zacatecas,0,Townsville,Queensland,Australia,4810,1 (11) 500 555-0137,1999-11-17,Bachelors,Manual,F,S,0,1,0,0,30275,2017-03-06
6353,14071,1,55.86,J,746 Cast Street,0,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0150,1978-11-27,Bachelors,Skilled Manual,M,S,0,0,0,0,51814,2017-03-06
6354,12335,1,50.46,W,2281 West Road,0,Runcorn,England,United Kingdom,TY31,1 (11) 500 555-0160,1968-02-23,High School,Clerical,M,S,1,3,0,0,85289,2017-03-06
6355,22560,1,54.21,C,8019 Via Romero,0,Billericay,England,United Kingdom,CM11,1 (11) 500 555-0159,1977-07-16,Partial College,Clerical,F,S,1,2,0,0,87205,2017-03-06
6356,28836,1,51.5,A,8680 Newell Ave.,0,Metchosin,British Columbia,Canada,V9,622-555-0149,1991-08-08,Graduate Degree,Professional,F,S,1,3,0,0,130566,2017-03-06
6357,22555,0,51.98,A,"11, avenue du Président-Kennedy",0,Saint-Denis,Seine Saint Denis,France,93400,1 (11) 500 555-0196,1978-09-06,Bachelors,Clerical,M,M,1,1,0,1,77581,2017-03-06
6358,23111,0,53.07,A,6732 Mill Road,0,Lincoln Acres,California,United States,91950,585-555-0175,1995-01-17,Partial College,Management,F,S,0,3,0,0,107064,2017-03-06
6359,19413,1,55.9,M,1657 Almond Avenue,0,Burien,Washington,United States,98168,136-555-0114,1978-09-05,Bachelors,Skilled Manual,M,S,0,0,0,0,60421,2017-03-06
6360,19523,1,48.45,A,7923 Prospect St.,0,London,England,United Kingdom,SW6 SBY,1 (11) 500 555-0118,1998-02-23,High School,Manual,F,S,0,0,0,0,34544,2017-03-06
6361,19189,0,49.46,A,"5, rue Malar",0,Lille,Nord,France,59000,1 (11) 500 555-0160,1991-03-12,High School,Skilled Manual,F,S,0,0,0,0,50954,2017-03-06
6362,12479,1,55.23,J,Im Himmelsweg 89,0,Frankfurt,Hessen,Germany,60323,1 (11) 500 555-0159,1985-05-12,Bachelors,Management,F,M,1,1,1,2,106005,2017-03-06
6363,15302,1,52.2,A,7539 Hazelwood Lane,0,Mill Valley,California,United States,94941,113-555-0130,1992-07-12,Graduate Degree,Professional,F,S,1,2,0,0,131964,2017-03-06
6364,28645,1,52.38,D,7259 Brock Lane,0,Burlingame,California,United States,94010,928-555-0160,1991-04-14,Graduate Degree,Professional,M,M,1,2,0,0,137139,2017-03-06
6365,14054,0,58.45,A,4091 Silver Oaks Place,0,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0113,1980-04-10,Partial College,Manual,M,M,1,1,2,2,29711,2017-03-06
6366,26589,0,50.99,A,205 Park Blvd.,0,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0140,1977-08-05,High School,Skilled Manual,F,S,1,1,0,0,56831,2017-03-06
6367,21687,0,48.95,M,4684 Ptarmigan Drive,0,El Cajon,California,United States,92020,741-555-0122,1994-01-11,Graduate Degree,Skilled Manual,F,S,0,1,0,0,56546,2017-03-06
6368,26487,1,52.28,W,7126 Edie Ct.,0,Beaverton,Oregon,United States,97005,312-555-0162,1966-04-18,Bachelors,Management,M,S,1,0,1,1,108976,2017-03-06
6369,25886,0,48.27,A,3168 Thames Drive,0,Marysville,Washington,United States,98270,262-555-0119,1970-05-17,Partial College,Skilled Manual,F,M,1,1,0,2,55589,2017-03-06
6370,29464,1,48.29,A,4581 Coldwater Drive,0,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0177,1997-09-05,High School,Skilled Manual,M,S,0,1,0,0,51193,2017-03-06
6371,24289,0,49.79,A,1899 Mayhew Way,0,Grossmont,California,United States,91941,962-555-0138,1995-12-16,Partial College,Skilled Manual,M,S,0,2,0,0,51344,2017-03-06
6372,17919,1,52.75,A,1905 Julpum Loop,0,Seaford,Victoria,Australia,3198,1 (11) 500 555-0137,1998-03-09,Bachelors,Clerical,M,S,0,2,0,0,80718,2017-03-06
6373,14806,0,60.51,A,6239 Monti Dr.,0,London,England,United Kingdom,E17 6JF,1 (11) 500 555-0116,1983-05-07,Partial High School,Skilled Manual,M,S,0,1,0,0,53816,2017-03-06
6374,17955,0,55.07,A,Wolfgangstraße 62,0,Saarlouis,Saarland,Germany,66740,1 (11) 500 555-0180,1990-11-02,Partial College,Clerical,M,S,0,3,0,0,84102,2017-03-06
6375,29270,1,60.81,M,5018 W. Watson Court,0,Spokane,Washington,United States,99202,688-555-0171,1980-01-12,Partial College,Skilled Manual,M,M,1,2,1,2,60634,2017-03-06
6376,23184,0,53.34,L,Rykestr 2605,0,Mill Valley,California,United States,94941,302-555-0198,1986-09-13,Graduate Degree,Professional,F,S,1,2,0,0,133071,2017-03-06
6377,15490,0,51.21,R,9748 Sutherland Dr,0,Port Hammond,British Columbia,Canada,V6B 3P7,197-555-0170,1988-02-03,Bachelors,Clerical,F,S,0,1,0,0,76381,2017-03-06
6378,11149,0,51.97,A,9120 Pinewood Court,0,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0194,1961-04-20,Bachelors,Management,M,M,1,2,0,2,111111,2017-03-06
6379,22931,1,52.52,K,4945 Pennsylvania Blvd.,0,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0149,1948-03-02,Graduate Degree,Professional,M,M,1,2,1,2,129047,2017-03-06
6380,18706,1,51.48,A,995 Roundtree Place,0,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0118,1989-05-19,Graduate Degree,Skilled Manual,M,S,0,0,0,0,55874,2017-03-06
6381,18741,0,49.57,B,7490 Northwood Dr,0,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0183,1956-01-23,Partial College,Skilled Manual,M,M,1,1,0,3,62512,2017-03-06
6382,25064,1,51.58,M,2173 H Stagecoach Rd.,0,Torrance,California,United States,90505,212-555-0171,1986-02-18,Bachelors,Management,M,S,1,0,0,0,102592,2017-03-06
6383,18414,0,50.07,A,4575 Sandiago Drive,0,Beaverton,Oregon,United States,97005,292-555-0186,1955-10-05,Partial College,Clerical,F,M,1,2,0,3,79518,2017-03-06
6384,13686,0,49.99,A,Hunzinger Allee 153,0,Dresden,Hessen,Germany,1071,1 (11) 500 555-0113,1993-10-14,Bachelors,Clerical,M,M,0,1,0,0,79135,2017-03-06
6385,13783,1,53.01,M,2670 Trailview Circle,0,Peterborough,England,United Kingdom,PB12,1 (11) 500 555-0157,1987-06-02,Bachelors,Management,M,M,1,2,1,2,112064,2017-03-06
6386,29361,0,51.04,A,"33, rue Georges-Clémenceau",0,Bobigny,Seine Saint Denis,France,93000,1 (11) 500 555-0114,1987-06-03,Partial College,Skilled Manual,F,S,0,0,0,0,57466,2017-03-06
6387,23897,1,50.84,A,Auf Der Steige 10,0,Bonn,Hamburg,Germany,53001,1 (11) 500 555-0128,1987-03-12,Partial High School,Skilled Manual,F,S,0,0,0,0,59995,2017-03-06
6388,19841,1,54.01,L,3274 Reading Dr,0,El Cajon,California,United States,92020,741-555-0112,1963-10-04,Bachelors,Professional,F,M,1,2,1,2,137496,2017-03-06
6389,25830,1,49.05,C,6697 Roslyn Drive,0,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0189,1990-03-01,Partial High School,Skilled Manual,M,M,0,0,0,2,58251,2017-03-06
6390,17411,1,53.52,L,8370 Merced Circle,0,Westminster,British Columbia,Canada,V3L 1H4,170-555-0112,1983-05-18,Partial College,Clerical,F,M,1,3,1,1,81948,2017-03-06
6391,20590,0,51.42,A,Marienplatz 25,0,Frankfurt,Hessen,Germany,60323,1 (11) 500 555-0119,1969-03-19,Partial College,Skilled Manual,M,M,1,1,0,2,55991,2017-03-06
6392,20254,1,53.08,A,9287 Pecan Pl,0,North Sydney,New South Wales,Australia,2055,1 (11) 500 555-0130,1985-05-16,Bachelors,Professional,F,S,1,3,0,0,128609,2017-03-06
6393,11793,0,51.54,G,1480 Oliveria Road,0,Burbank,California,United States,91502,457-555-0162,1989-03-20,Bachelors,Management,M,M,1,2,0,0,112437,2017-03-06
6394,12850,0,50.68,S,Galeriestr 2829,0,Frankfurt,Bayern,Germany,91480,1 (11) 500 555-0145,1997-06-06,High School,Skilled Manual,M,S,0,0,0,0,58905,2017-03-06
6395,26377,1,54.39,A,7161 Broadway St,0,Cliffside,British Columbia,Canada,V8Y 1L1,114-555-0129,1973-06-05,Partial College,Clerical,F,S,1,3,0,0,83181,2017-03-06
6396,16687,1,55.86,C,1386 Eastgate,0,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0194,1981-04-11,Partial College,Clerical,M,S,1,0,0,0,86330,2017-03-06
6397,28857,0,49.77,A,6058 Hill Street,0,Downey,California,United States,90241,354-555-0182,1987-06-17,Bachelors,Skilled Manual,M,S,0,0,0,0,51746,2017-03-06
6398,23097,1,56.85,A,2268 Cobblestone Ct,0,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0143,1970-09-07,Partial College,Clerical,M,S,1,1,0,0,79122,2017-03-06
6399,19521,0,48.17,R,"7, rue de la Centenaire",0,Pantin,Seine Saint Denis,France,93500,1 (11) 500 555-0194,1993-03-25,Partial High School,Manual,F,S,0,1,0,0,28958,2017-03-06
6400,18191,0,52.26,R,1512 Birch Bark Dr,0,North Sydney,New South Wales,Australia,2055,1 (11) 500 555-0113,1995-08-13,Bachelors,Professional,F,M,1,3,0,0,135336,2017-03-06
6401,22371,1,55.16,J,8764 Mt. Pisgah,0,Newton,British Columbia,Canada,V2L3W8,565-555-0115,1992-10-14,Graduate Degree,Professional,M,S,1,2,0,0,132853,2017-03-06
6402,16208,1,47.06,A,Werftstr 44,0,Saarbrücken,Saarland,Germany,66001,1 (11) 500 555-0151,1991-07-21,Partial College,Manual,F,S,0,0,0,0,32350,2017-03-06
6403,11748,0,53.87,A,1315 Norse Drive,0,Victoria,British Columbia,Canada,V8V,171-555-0174,1978-07-18,Graduate Degree,Skilled Manual,M,M,1,1,0,2,53038,2017-03-06
6404,12593,0,54.72,F,7980 Los Gatos Court,0,Bury,England,United Kingdom,PE17,1 (11) 500 555-0134,1981-05-03,Graduate Degree,Management,M,S,1,1,0,0,106417,2017-03-06
6405,24547,0,52.62,A,Hauptstr 6035,0,Braunschweig,Nordrhein-Westfalen,Germany,38001,1 (11) 500 555-0185,1964-08-23,Partial College,Management,F,S,1,2,0,1,111355,2017-03-06
6406,25022,0,46.52,A,6948 Midway Ct,0,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0125,1971-09-13,Partial High School,Manual,F,M,1,0,0,1,33508,2017-03-06
6407,26616,1,55.33,G,9330 Georgia Dr.,0,Beaverton,Oregon,United States,97005,386-555-0134,1980-03-18,Bachelors,Management,M,M,1,1,0,1,104081,2017-03-06
6408,13586,1,49.41,B,8260 Klamath Woods Pl.,0,Gateshead,England,United Kingdom,GA10,1 (11) 500 555-0178,1973-05-21,Partial College,Skilled Manual,M,M,1,2,1,2,51418,2017-03-06
6409,17715,1,62.7,J,8511 Pinetree Court,0,Gloucestershire,England,United Kingdom,GL7 1RY,1 (11) 500 555-0160,1976-02-25,Bachelors,Professional,M,M,1,0,1,2,137014,2017-03-06
6410,14337,1,50.1,A,5759 Benton Street,0,Oregon City,Oregon,United States,97045,113-555-0111,1998-03-01,High School,Skilled Manual,F,S,0,0,0,0,52091,2017-03-06
6411,21287,0,44.52,A,9966 Vallet Crest Dr.,0,Chula Vista,California,United States,91910,128-555-0189,1983-11-16,Bachelors,Manual,F,M,0,1,1,2,26192,2017-03-06
6412,27456,1,56.58,A,6928 Jason Ct,0,Marysville,Washington,United States,98270,669-555-0150,1988-02-15,Bachelors,Professional,M,M,1,2,1,2,137075,2017-03-06
6413,26211,1,52.97,A,8375 Ambush Dr..,0,London,England,United Kingdom,SW19 3RU,1 (11) 500 555-0198,2000-08-17,Partial High School,Skilled Manual,F,S,0,2,0,0,58114,2017-03-06
6414,25622,0,50.66,M,1513 Deercreek Ln.,0,Corvallis,Oregon,United States,97330,346-555-0138,1988-01-10,Bachelors,Management,F,S,0,1,0,0,112837,2017-03-06
6415,15656,0,53.47,A,Moritzstr 44,0,Sulzbach Taunus,Saarland,Germany,66272,1 (11) 500 555-0156,1980-06-15,Partial College,Clerical,M,S,1,1,0,0,78998,2017-03-06
6416,21599,1,53.28,A,7846 Alexander Pl.,0,Salem,Oregon,United States,97301,293-555-0155,1989-12-12,Graduate Degree,Clerical,F,M,1,2,1,2,86884,2017-03-06
6417,14758,0,49.04,A,6745 Blue Ridge Drive,0,Glendale,California,United States,91203,986-555-0131,1978-05-26,Graduate Degree,Manual,F,S,0,1,0,0,28609,2017-03-06
6418,20329,1,57.09,C,5491 Martindale Drive,0,West Covina,California,United States,91791,186-555-0112,1983-12-12,Bachelors,Skilled Manual,M,M,1,0,1,2,55369,2017-03-06
6419,29356,1,48.34,S,Postfach 99 92 92,0,Frankfurt,Hessen,Germany,60323,1 (11) 500 555-0111,1988-08-02,Graduate Degree,Skilled Manual,M,M,0,0,0,1,56612,2017-03-06
6420,14211,1,52.75,A,5677 William Reed Dr.,0,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0171,1995-03-15,Bachelors,Clerical,F,S,0,3,0,0,84541,2017-03-06
6421,24044,1,49.27,W,9497 Candelero Place,0,London,England,United Kingdom,SW8 4BG,1 (11) 500 555-0110,1988-05-12,High School,Skilled Manual,M,S,0,1,0,0,55226,2017-03-06
6422,11592,1,49.18,T,"68, impasse Notre-Dame",0,Paris,Seine (Paris),France,75009,1 (11) 500 555-0178,1998-09-04,High School,Skilled Manual,M,S,0,0,0,0,60152,2017-03-06
6423,15645,0,50.79,A,3440 Alvina Drive,0,Newcastle,New South Wales,Australia,2300,1 (11) 500 555-0180,1999-03-12,Bachelors,Management,M,M,0,2,0,0,102379,2017-03-06
6424,12269,0,50.0,F,"80, avenue de Malakoff",0,Croix,Nord,France,59170,1 (11) 500 555-0156,1980-06-13,Graduate Degree,Skilled Manual,M,M,1,1,0,2,59040,2017-03-06
6425,16216,1,55.04,L,3099 Corte Segundo,0,Port Orchard,Washington,United States,98366,217-555-0178,1986-09-27,Graduate Degree,Clerical,M,S,0,2,0,0,82416,2017-03-06
6426,14603,1,53.52,A,4827 San Marino Ct,Unit H103,Redwood City,California,United States,94063,115-555-0163,1985-04-08,Bachelors,Clerical,F,S,0,3,0,0,79448,2017-03-06
6427,11634,1,54.94,A,2240 Inverness Dr.,0,Puyallup,Washington,United States,98371,385-555-0179,1992-06-12,Graduate Degree,Management,M,M,1,2,1,2,102639,2017-03-06
6428,19759,0,49.99,A,8629 English Court,0,Redwood City,California,United States,94063,616-555-0166,1996-04-06,Partial College,Clerical,F,M,0,2,0,0,81894,2017-03-06
6429,24872,0,45.59,J,"99, rue Saint Denis",0,Paris,Seine (Paris),France,75019,1 (11) 500 555-0133,1970-10-03,High School,Manual,F,S,1,1,0,0,25693,2017-03-06
6430,22845,0,48.29,A,8354 Sugar Valley Blv.,0,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0129,1996-03-13,Bachelors,Skilled Manual,M,M,0,1,0,0,53948,2017-03-06
6431,27236,0,50.39,J,928 Old Mountain View Dr.,0,Olympia,Washington,United States,98501,324-555-0137,1979-02-15,Partial College,Clerical,F,S,1,2,0,0,81189,2017-03-06
6432,14589,1,51.08,R,8986 Wildewood Dr.,0,Redwood City,California,United States,94063,350-555-0175,1986-02-02,Bachelors,Management,F,S,1,3,0,0,102503,2017-03-06
6433,23993,0,53.93,M,3904 Piedra Drive,0,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0127,2000-05-05,Partial College,Clerical,F,S,0,2,0,0,85220,2017-03-06
6434,25260,1,51.14,A,6925 Post Road,0,Yakima,Washington,United States,98901,635-555-0176,1998-08-11,High School,Skilled Manual,M,S,0,2,0,0,57703,2017-03-06
6435,26489,1,52.33,A,2494 Beauer Lane,0,Beverly Hills,California,United States,90210,398-555-0189,1967-04-11,Bachelors,Management,M,S,1,0,1,1,103004,2017-03-06
6436,16911,1,52.31,A,482 ViewPoint Court,0,Everett,Washington,United States,98201,757-555-0160,1960-04-19,Bachelors,Clerical,M,M,1,1,1,2,83555,2017-03-06
6437,25428,0,51.41,A,3968 Bonifacio,0,Spokane,Washington,United States,99202,593-555-0160,1989-07-15,Graduate Degree,Clerical,F,S,0,2,0,0,81076,2017-03-06
6438,19966,0,51.88,J,347 San Simeon Dr.,0,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0118,1992-07-23,Bachelors,Management,F,M,1,3,0,2,111787,2017-03-06
6439,17224,1,48.54,L,Im Himmelsweg 26,0,Saarlouis,Saarland,Germany,66740,1 (11) 500 555-0154,1968-10-20,Partial High School,Skilled Manual,F,M,1,0,1,2,53977,2017-03-06
6440,12648,1,47.56,A,2466 Clearland Circle,0,Warrington,England,United Kingdom,WA1,1 (11) 500 555-0163,1972-03-10,Partial College,Skilled Manual,F,M,1,2,0,1,52949,2017-03-06
6441,17772,1,49.17,A,2187 S. Rising Ave,0,London,England,United Kingdom,W1V 5RN,1 (11) 500 555-0173,1972-05-10,Partial College,Clerical,M,S,1,1,0,0,78154,2017-03-06
6442,11491,1,49.77,A,70 Tobi Drive,0,London,England,United Kingdom,W1V 5RN,1 (11) 500 555-0112,1991-04-06,Partial High School,Skilled Manual,M,M,0,2,1,1,52504,2017-03-06
6443,17213,1,60.78,J,2545 Boxer Blvd,0,Berks,England,United Kingdom,SL4 1RH,1 (11) 500 555-0168,1972-03-06,Bachelors,Management,M,M,1,2,2,2,105340,2017-03-06
6444,19145,0,45.69,A,1944 Serene Court,0,Concord,California,United States,94519,911-555-0122,1985-04-24,Bachelors,Manual,F,M,0,0,0,1,26300,2017-03-06
6445,17305,1,49.31,A,9959 Stonewood Dr.,0,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0117,1983-03-07,Bachelors,Manual,M,M,0,0,1,2,34978,2017-03-06
6446,27214,1,47.74,A,5834 Vine Circle,0,Beverly Hills,California,United States,90210,679-555-0113,1976-06-03,Partial High School,Skilled Manual,F,M,1,0,0,2,56666,2017-03-06
6447,12136,1,48.35,A,7509 San Cristobal,0,Cliffside,British Columbia,Canada,V8Y 1L1,406-555-0125,1952-11-08,High School,Skilled Manual,M,M,1,1,0,2,59714,2017-03-06
6448,27427,1,53.49,A,265 Maria Vega Court,0,Santa Monica,California,United States,90401,550-555-0187,1969-02-08,Partial College,Clerical,M,S,1,1,0,0,81904,2017-03-06
6449,11688,0,55.48,A,7675 Moss Hollow Court,0,Sedro Woolley,Washington,United States,98284,178-555-0156,1985-12-25,Bachelors,Management,F,S,1,1,0,0,106064,2017-03-06
6450,20043,0,47.29,A,Zollstr 28,0,Ingolstadt,Bayern,Germany,85049,1 (11) 500 555-0114,1992-08-25,Partial High School,Manual,M,S,0,1,0,0,26091,2017-03-06
6451,28458,1,56.13,C,"37, place de Fontenoy",0,Lieusaint,Seine et Marne,France,77127,1 (11) 500 555-0154,1982-06-09,Graduate Degree,Professional,F,S,1,2,0,0,133371,2017-03-06
6452,18590,1,54.48,R,5965 Sugarland Circle,0,Burbank,California,United States,91502,578-555-0190,1985-09-23,Bachelors,Management,F,S,1,2,0,0,111871,2017-03-06
6453,19590,1,49.64,S,6979 Euclid Ave.,0,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0135,1984-03-23,Bachelors,Manual,M,M,0,0,1,1,30801,2017-03-06
6454,23005,0,49.93,A,9073 String Drive,0,Portland,Oregon,United States,97205,777-555-0198,1999-11-21,High School,Clerical,M,M,0,1,0,0,77101,2017-03-06
6455,16075,0,55.71,J,4898 Hillview Dr.,0,Walla Walla,Washington,United States,99362,192-555-0131,1991-07-26,Graduate Degree,Professional,F,S,1,1,0,0,130577,2017-03-06
6456,15431,1,50.44,A,5584 Greenview Court,0,Berkeley,California,United States,94704,259-555-0126,1998-03-17,Partial College,Clerical,M,M,0,2,0,0,87681,2017-03-06
6457,12380,1,53.62,C,2153 Cloudview Dr.,0,Billericay,England,United Kingdom,CM11,1 (11) 500 555-0174,1994-03-07,High School,Clerical,M,S,0,2,0,0,84986,2017-03-06
6458,24495,0,49.94,M,9214 Birch Park Rd,0,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0123,1957-02-14,Partial College,Manual,F,S,1,0,1,1,29957,2017-03-06
6459,13826,1,54.02,A,Rotthäuser Weg 100,0,Darmstadt,Hessen,Germany,64283,1 (11) 500 555-0114,1997-11-25,Partial College,Management,F,S,0,2,0,0,112064,2017-03-06
6460,21170,1,53.23,O,1451 Victory Lane,0,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0127,1988-09-27,Bachelors,Clerical,M,M,1,0,1,1,81434,2017-03-06
6461,18297,0,53.53,B,8373 Endriss,0,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0142,1983-08-26,Bachelors,Clerical,F,S,0,2,0,0,77986,2017-03-06
6462,22183,1,50.76,C,5497 Brandywine Way,0,Bremerton,Washington,United States,98312,844-555-0132,1995-10-26,Partial College,Clerical,M,M,0,2,0,0,79602,2017-03-06
6463,26838,0,48.59,A,"1788, rue de la Comédie",0,Lille,Nord,France,59000,1 (11) 500 555-0181,1985-12-04,High School,Skilled Manual,F,S,0,1,0,0,58378,2017-03-06
6464,11714,0,48.2,E,5543 Hamilton Ave.,0,San Diego,California,United States,92102,676-555-0172,1982-10-18,Partial College,Skilled Manual,F,M,1,1,0,2,54639,2017-03-06
6465,21199,0,48.56,L,7959 Driving Drive,0,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0187,1981-06-08,Partial College,Skilled Manual,F,S,0,1,0,0,52961,2017-03-06
6466,27092,1,53.17,A,9130 Pine Valley Rd,0,Chula Vista,California,United States,91910,850-555-0189,1991-03-11,Graduate Degree,Professional,F,S,1,0,0,0,127607,2017-03-06
6467,17727,1,50.44,L,9068 Quiet Place Drive,0,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0191,1999-11-03,Partial College,Clerical,F,M,0,1,0,0,79209,2017-03-06
6468,18254,0,51.39,A,4917 Violet Ct.,0,Lane Cove,New South Wales,Australia,1597,1 (11) 500 555-0160,1986-08-22,Graduate Degree,Manual,M,S,0,1,0,0,35250,2017-03-06
6469,25815,0,48.12,A,3397 Farm Bureau Road,0,Darlinghurst,New South Wales,Australia,2010,1 (11) 500 555-0171,1995-03-25,Bachelors,Skilled Manual,F,M,0,1,0,0,51746,2017-03-06
6470,22952,1,53.23,J,3742 Alpine Drive,0,Geelong,Victoria,Australia,3220,1 (11) 500 555-0154,1983-05-09,Bachelors,Management,M,M,1,3,0,0,111828,2017-03-06
6471,19640,0,48.62,T,6088 Gonzalez Court,0,Port Hammond,British Columbia,Canada,V6B 3P7,859-555-0114,2000-09-17,High School,Skilled Manual,M,M,0,2,0,0,57839,2017-03-06
6472,15458,1,54.37,M,Wertheimer Straße 432,0,Hof,Bayern,Germany,95010,1 (11) 500 555-0194,1962-06-27,Partial College,Management,F,M,1,2,2,2,107444,2017-03-06
6473,24923,0,47.41,A,7176 A St.,0,North Sydney,New South Wales,Australia,2055,1 (11) 500 555-0194,1990-04-04,Partial High School,Manual,F,M,0,1,1,2,31499,2017-03-06
6474,14233,0,52.07,A,3844 Lodge Drive,0,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0132,1991-06-27,High School,Clerical,M,S,0,0,0,0,77241,2017-03-06
6475,13514,0,50.65,A,Kappellweg 613,0,Eilenburg,Brandenburg,Germany,4838,1 (11) 500 555-0189,1962-02-11,Partial College,Skilled Manual,F,S,1,1,0,1,58828,2017-03-06
6476,15504,1,54.3,M,4655 Dubhe Court,0,Issaquah,Washington,United States,98027,149-555-0166,1987-04-02,Bachelors,Management,M,S,1,1,0,0,106556,2017-03-06
6477,26878,0,45.69,A,Höhenstr 9449,0,Hof,Bayern,Germany,95010,1 (11) 500 555-0174,1996-02-16,High School,Manual,F,M,0,0,0,0,26348,2017-03-06
