,CustomerID,BikeBuyer,AvgMonthSpend,MiddleName,AddressLine1,AddressLine2,City,StateProvinceName,PostalCode,PhoneNumber,BirthDate,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,LastUpdated,CountryRegionName_Australia,CountryRegionName_Canada,CountryRegionName_France,CountryRegionName_Germany,CountryRegionName_United Kingdom,CountryRegionName_United States,Education_Bachelors,Education_Graduate Degree,Education_High School,Education_Partial College,Education_Partial High School
11453,23843,1,53.99,D,6660 Acardia Pl.,0,Los Angeles,California,90012,394-555-0114,20-09-1990,Clerical,1,0,1,Medium,1,1,Medium,06-03-2017,0,0,0,0,0,1,0,1,0,0,0
11454,29396,1,54.67,S,Kurfürstenstr 5054,0,Bonn,Nordrhein-Westfalen,53131,1 (11) 500 555-0188,01-06-1954,Professional,1,0,1,Medium,3,3,High,06-03-2017,0,0,0,1,0,0,1,0,0,0,0
11455,17613,1,54.08,L,4402 Baker Drive,0,Langford,British Columbia,V9,849-555-0117,01-10-1985,Skilled Manual,1,1,0,,0,0,Low,06-03-2017,0,1,0,0,0,0,1,0,0,0,0
11456,26916,1,49.85,M,3898 Appalachian Drive,0,Rockhampton,Queensland,4700,1 (11) 500 555-0119,08-08-2000,Clerical,0,0,0,Medium,0,0,Medium,06-03-2017,1,0,0,0,0,0,0,0,0,1,0
11457,20686,1,55.31,A,8634 Valley Blvd.,0,Los Angeles,California,90012,152-555-0143,07-04-1985,Clerical,1,1,0,Medium,0,0,Medium,06-03-2017,0,0,0,0,0,1,1,0,0,0,0
11458,12508,1,45.69,A,2988 Buckingham Dr.,0,Bury,England,PE17,1 (11) 500 555-0143,01-08-1982,Manual,0,0,1,,1,2,Low,06-03-2017,0,0,0,0,1,0,1,0,0,0,0
11459,24836,0,47.49,H,"8, rue de l´Avenir",0,Saint Germain en Laye,Yveline,78100,1 (11) 500 555-0124,15-06-1945,Manual,0,1,1,Low,1,1,Low,06-03-2017,0,0,1,0,0,0,0,0,0,1,0
11460,13212,0,46.47,A,9759 La Salle Ave.,0,Long Beach,California,90802,827-555-0119,10-08-1965,Manual,1,0,1,,0,2,Low,06-03-2017,0,0,0,0,0,1,1,0,0,0,0
11461,23881,0,45.19,M,931 Corte De Luna,0,Los Angeles,California,90012,610-555-0128,17-06-1989,Manual,1,0,0,Low,0,1,Low,06-03-2017,0,0,0,0,0,1,0,1,0,0,0
11462,19818,1,54.19,R,917 Mark Twain Dr.,0,Grossmont,California,91941,394-555-0134,18-01-1976,Clerical,0,0,1,Low,1,2,Medium,06-03-2017,0,0,0,0,0,1,0,0,1,0,0
11463,14203,1,51.39,A,"7346, avenue de l´Europe",0,Bobigny,Seine Saint Denis,93000,1 (11) 500 555-0145,14-05-1967,Skilled Manual,1,1,1,Low,1,1,Low,06-03-2017,0,0,1,0,0,0,0,0,1,0,0
11464,27649,1,54.75,C,8546 Wilson Court,0,Seattle,Washington,98104,572-555-0125,08-06-1975,Skilled Manual,1,0,1,Medium,1,2,Low,06-03-2017,0,0,0,0,0,1,0,0,1,0,0
11465,17616,0,48.95,J,976 Shore Rd.,0,Sedro Woolley,Washington,98284,358-555-0178,16-09-1984,Manual,1,1,0,,0,0,Low,06-03-2017,0,0,0,0,0,1,1,0,0,0,0
11466,27467,0,50.02,S,9919 MacArthur Avenue,0,Coronado,California,92118,159-555-0145,16-03-1998,Clerical,1,0,0,Medium,0,0,Medium,06-03-2017,0,0,0,0,0,1,0,0,0,1,0
11467,18642,0,48.98,X,7672 Ashley Way,0,Royal Oak,British Columbia,V8X,629-555-0177,20-03-1995,Skilled Manual,0,1,0,Low,0,0,Low,06-03-2017,0,1,0,0,0,0,0,0,0,1,0
11468,23438,0,46.49,L,7720 Breaker Dr.,0,Lane Cove,New South Wales,1597,1 (11) 500 555-0185,24-10-1985,Manual,0,1,0,Low,0,0,Low,06-03-2017,1,0,0,0,0,0,1,0,0,0,0
11469,15631,0,49.12,A,8844 Bel Aire Drive,0,Oxford,England,OX14 4SE,1 (11) 500 555-0121,12-11-1991,Manual,1,1,0,,0,0,Low,06-03-2017,0,0,0,0,1,0,0,0,0,0,1
11470,19147,0,49.39,E,9275 Westwood Way,0,Royal Oak,British Columbia,V8X,731-555-0193,12-03-1984,Manual,1,0,0,Low,0,1,Low,06-03-2017,0,1,0,0,0,0,1,0,0,0,0
11471,21152,1,54.79,A,4305 Geriola Court,0,Glendale,California,91203,273-555-0112,09-07-1987,Professional,0,1,1,Medium,0,0,High,06-03-2017,0,0,0,0,0,1,0,1,0,0,0
11472,26381,1,51.77,J,Dunckerstr 2825,0,Frankfurt,Hessen,60323,1 (11) 500 555-0110,23-08-1977,Skilled Manual,1,0,1,Low,1,1,Low,06-03-2017,0,0,0,1,0,0,0,0,0,1,0
11473,14907,0,49.1,L,683 Larch Ct.,0,Concord,California,94519,457-555-0186,04-03-1976,Clerical,0,0,1,Low,0,2,Medium,06-03-2017,0,0,0,0,0,1,0,0,0,1,0
11474,18260,0,55.1,N,2111 Ringing Dr,0,Warrnambool,Victoria,3280,1 (11) 500 555-0159,22-12-1985,Management,0,1,1,Low,0,0,High,06-03-2017,1,0,0,0,0,0,1,0,0,0,0
11475,13493,1,50.57,R,6283 San Marino Ct.,0,Berkshire,England,RG11 5TP,1 (11) 500 555-0186,07-11-1984,Clerical,0,0,1,,0,2,Medium,06-03-2017,0,0,0,0,1,0,0,1,0,0,0
11476,24070,1,53.14,M,"739, route de Marseille",0,Tremblay-en-France,Seine Saint Denis,93290,1 (11) 500 555-0138,21-08-1947,Clerical,1,1,1,Medium,0,1,Medium,06-03-2017,0,0,1,0,0,0,0,0,1,0,0
11477,26756,1,54.93,P,4997 Clayburn Rd,0,Townsville,Queensland,4810,1 (11) 500 555-0180,27-08-1985,Professional,0,1,1,Medium,0,0,High,06-03-2017,1,0,0,0,0,0,1,0,0,0,0
11478,28263,1,57.43,A,5474 Jason Ct.,0,Everett,Washington,98201,706-555-0174,07-05-1981,Management,1,0,1,Medium,0,2,High,06-03-2017,0,0,0,0,0,1,0,0,0,1,0
11479,24806,1,48.62,A,968 Davis Ave,0,Berkeley,California,94704,162-555-0121,25-03-1990,Skilled Manual,0,0,0,,2,2,Low,06-03-2017,0,0,0,0,0,1,0,1,0,0,0
11480,21416,1,53.14,A,4603 Brock Lane,0,Beverly Hills,California,90210,746-555-0154,18-04-1994,Clerical,1,1,0,,0,0,Medium,06-03-2017,0,0,0,0,0,1,0,0,0,1,0
11481,18087,0,54.96,J,3202 La Vuelta,0,Grossmont,California,91941,862-555-0125,17-07-1968,Skilled Manual,1,1,1,Low,0,0,Low,06-03-2017,0,0,0,0,0,1,1,0,0,0,0
11482,14138,1,52.11,M,Wolfgangstraße 48,0,Kassel,Hessen,34117,1 (11) 500 555-0124,16-10-1963,Skilled Manual,1,1,1,Low,1,1,Low,06-03-2017,0,0,0,1,0,0,0,0,0,1,0
11483,24019,0,49.16,A,4563 Melinda Court,0,Cambridge,England,CB4 4BZ,1 (11) 500 555-0158,20-10-1979,Skilled Manual,0,0,1,Low,0,2,Low,06-03-2017,0,0,0,0,1,0,0,0,0,1,0
11484,12948,0,57.37,K,6975 Ridgewood Drive,0,Glendale,California,91203,592-555-0113,02-10-1984,Skilled Manual,1,0,1,Low,0,1,Low,06-03-2017,0,0,0,0,0,1,1,0,0,0,0
11485,20548,1,61.88,S,Wallstr 348,0,Berlin,Nordrhein-Westfalen,10501,1 (11) 500 555-0169,02-11-1977,Skilled Manual,1,0,1,,1,2,Low,06-03-2017,0,0,0,1,0,0,0,0,1,0,0
11486,15204,0,49.79,S,6764 Eastgate,0,Matraville,New South Wales,2036,1 (11) 500 555-0186,22-07-1987,Clerical,0,0,1,,0,2,Medium,06-03-2017,1,0,0,0,0,0,1,0,0,0,0
11487,27174,0,55.18,M,Räuscherweg 675,0,Paderborn,Nordrhein-Westfalen,33098,1 (11) 500 555-0150,06-02-1992,Management,1,1,0,Low,0,0,High,07-03-2017,0,0,0,1,0,0,0,0,0,1,0
11488,21579,0,51.46,A,2947 Vine Lane,0,Woodburn,Oregon,97071,972-555-0149,04-11-1954,Professional,1,0,1,Medium,0,2,High,06-03-2017,0,0,0,0,0,1,0,1,0,0,0
11489,12956,1,59.18,A,1044 San Carlos,0,Cincinnati,Ohio,45202,776-555-0182,11-03-1982,Skilled Manual,1,1,0,Low,0,0,Low,06-03-2017,0,0,0,0,0,1,1,0,0,0,0
11490,12538,0,46.54,A,Marketplatz 7935,0,Berlin,Saarland,12311,1 (11) 500 555-0180,21-08-1981,Manual,0,0,1,Low,1,2,Low,06-03-2017,0,0,0,1,0,0,0,1,0,0,0
11491,29069,1,48.66,A,1930 Corte Del Sol,0,Melbourne,Victoria,3000,1 (11) 500 555-0198,14-05-1967,Manual,1,1,1,Low,1,1,Low,06-03-2017,1,0,0,0,0,0,0,0,1,0,0
11492,20269,1,55.44,A,1729 Panorama Drive,0,Bendigo,Victoria,3550,1 (11) 500 555-0112,27-10-1969,Clerical,1,0,1,Medium,0,1,Medium,06-03-2017,1,0,0,0,0,0,0,0,1,0,0
11493,19735,1,51.76,M,7111 Atchinson Stage Ct,# 180,La Jolla,California,92806,488-555-0194,14-10-1959,Clerical,0,0,1,Low,2,3,Medium,06-03-2017,0,0,0,0,0,1,0,1,0,0,0
11494,11710,1,50.96,R,8085 Grasswood Ct,0,La Jolla,California,92806,712-555-0144,20-03-1982,Skilled Manual,0,0,1,,1,2,Low,06-03-2017,0,0,0,0,0,1,0,0,1,0,0
11495,28787,0,50.37,S,1020 Book Road,0,Bremerton,Washington,98312,305-555-0199,05-04-1977,Manual,0,0,1,,1,1,Low,06-03-2017,0,0,0,0,0,1,0,0,0,0,1
11496,24384,0,45.54,G,"4, rue Georges-Clémenceau",0,Roubaix,Nord,59100,1 (11) 500 555-0180,23-08-1994,Manual,1,0,0,,0,0,Low,06-03-2017,0,0,1,0,0,0,0,0,0,1,0
11497,22115,1,56.53,A,2467 Green St.,0,Redmond,Washington,98052,803-555-0141,13-06-1973,Professional,1,0,1,Low,2,2,High,06-03-2017,0,0,0,0,0,1,0,1,0,0,0
11498,11778,1,51.8,A,1019 Chance Drive,0,Sedro Woolley,Washington,98284,868-555-0128,21-03-1991,Skilled Manual,0,1,0,,0,0,Low,06-03-2017,0,0,0,0,0,1,0,1,0,0,0
11499,24563,1,51.49,A,Auf dem Ufer 424,0,Kassel,Hessen,34117,1 (11) 500 555-0189,04-04-1974,Management,0,0,1,Medium,1,2,High,06-03-2017,0,0,0,1,0,0,0,0,0,1,0
11500,26430,0,48.54,A,8011 Elwood Drive,0,Perth,South Australia,6006,1 (11) 500 555-0112,10-11-1995,Manual,0,1,0,,0,0,Low,06-03-2017,1,0,0,0,0,0,1,0,0,0,0
11501,21548,0,47.75,E,5994 El Capitan,0,London,England,W1N 9FA,1 (11) 500 555-0115,02-09-1968,Skilled Manual,0,0,1,Low,0,2,Low,06-03-2017,0,0,0,0,1,0,0,0,1,0,0
11502,14638,1,63.98,D,4265 Boxwood Dr,0,Beaverton,Oregon,97005,142-555-0139,21-08-1980,Management,1,1,1,Medium,0,0,High,06-03-2017,0,0,0,0,0,1,1,0,0,0,0
11503,11760,1,54.45,R,6312 San Ramon Road,0,Findon,South Australia,5023,1 (11) 500 555-0163,27-10-1987,Clerical,0,0,1,Low,1,2,Medium,06-03-2017,1,0,0,0,0,0,1,0,0,0,0
11504,27422,1,55.56,A,2556 La Cadena,0,Woodburn,Oregon,97071,631-555-0197,17-07-1969,Management,1,0,1,Medium,1,1,High,06-03-2017,0,0,0,0,0,1,0,0,0,1,0
11505,13695,0,48.27,H,"762, place du Tertre",0,Roubaix,Nord,59100,1 (11) 500 555-0150,23-04-1991,Manual,1,1,0,Low,0,0,Low,06-03-2017,0,0,1,0,0,0,0,0,1,0,0
11506,14586,0,53.98,A,1908 San Jose Ave,0,Newton,British Columbia,V2M1S6,742-555-0195,11-11-1987,Clerical,0,1,0,Low,0,0,Medium,06-03-2017,0,1,0,0,0,0,1,0,0,0,0
11507,19762,1,49.72,A,3910 Fawn Glen Circle,0,Melbourne,Victoria,3000,1 (11) 500 555-0165,24-06-1970,Skilled Manual,1,1,1,Low,0,0,Low,06-03-2017,1,0,0,0,0,0,0,0,0,0,1
11508,16284,0,61.2,D,Unter Linden 94,0,Hof,Bayern,95010,1 (11) 500 555-0119,11-06-1983,Skilled Manual,1,1,0,Low,0,0,Low,06-03-2017,0,0,0,1,0,0,0,0,1,0,0
11509,26327,1,56.16,A,1174 Ayers Rd,0,Downey,California,90241,436-555-0167,03-05-1990,Professional,1,0,1,Low,1,1,High,06-03-2017,0,0,0,0,0,1,0,1,0,0,0
11510,19025,1,56.88,A,2625 Fremont St.,0,Milwaukie,Oregon,97222,114-555-0110,05-11-1972,Clerical,1,1,1,Medium,0,0,Medium,06-03-2017,0,0,0,0,0,1,0,0,0,1,0
11511,19335,0,53.83,K,"48, boulevard Tremblay",0,Lieusaint,Seine et Marne,77127,1 (11) 500 555-0172,17-08-1984,Manual,1,1,0,Low,0,0,Low,06-03-2017,0,0,1,0,0,0,0,0,1,0,0
11512,25421,0,49.02,L,4195 May Way,0,Beaverton,Oregon,97005,744-555-0117,16-09-1987,Skilled Manual,1,1,0,Low,0,0,Low,06-03-2017,0,0,0,0,0,1,1,0,0,0,0
11513,25933,1,50.64,L,2269 Bynum Way,0,Fremont,California,94536,972-555-0138,05-06-1997,Manual,1,1,0,,0,0,Low,06-03-2017,0,0,0,0,0,1,0,0,0,1,0
11514,12847,1,60.77,P,645 Dublin Court,0,Kirkby,England,KB9,1 (11) 500 555-0184,17-07-1984,Professional,1,0,1,Medium,1,1,High,06-03-2017,0,0,0,0,1,0,1,0,0,0,0
11515,27117,1,59.39,H,5935 Seawind Dr.,0,Bellingham,Washington,98225,590-555-0169,13-06-1986,Management,1,0,1,Low,1,1,High,06-03-2017,0,0,0,0,0,1,0,1,0,0,0
11516,28687,1,50.11,A,Rehstr 2242,Verkaufsabteilung,Frankfurt am Main,Hamburg,60355,1 (11) 500 555-0180,20-11-1990,Skilled Manual,1,1,0,Medium,0,0,Low,06-03-2017,0,0,0,1,0,0,0,0,1,0,0
11517,25061,1,51.77,A,6973 Mt. Hood Circle,0,Vancouver,British Columbia,V7L 4J4,284-555-0163,23-07-1994,Clerical,0,1,0,Medium,0,0,Medium,06-03-2017,0,1,0,0,0,0,0,0,1,0,0
11518,26285,0,50.76,A,2308 Mi Casa Court,0,Issaquah,Washington,98027,350-555-0114,16-08-1992,Management,0,1,0,Low,0,0,High,06-03-2017,0,0,0,0,0,1,0,1,0,0,0
11519,26014,0,53.55,A,5754 Glenhaven Ave,0,Palo Alto,California,94303,176-555-0185,21-06-1978,Management,0,1,1,Low,0,0,High,06-03-2017,0,0,0,0,0,1,1,0,0,0,0
11520,14542,1,62.25,I,4402 Grant St.,0,Newcastle upon Tyne,England,NT20,1 (11) 500 555-0117,11-05-1977,Clerical,1,0,1,,1,2,Medium,06-03-2017,0,0,0,0,1,0,1,0,0,0,0
11521,13034,0,52.78,D,3029 Delta View Ln.,0,Goulburn,New South Wales,2580,1 (11) 500 555-0116,27-02-1969,Skilled Manual,0,1,1,Low,0,0,Low,06-03-2017,1,0,0,0,0,0,0,0,0,0,1
11522,27484,0,46.7,A,593 Willow Pass Road,0,Melbourne,Victoria,3000,1 (11) 500 555-0146,16-03-1969,Manual,0,1,1,Low,0,0,Low,06-03-2017,1,0,0,0,0,0,0,0,0,0,1
11523,11069,0,51.12,A,4606 Springwood Court,0,Gold Coast,Queensland,4217,1 (11) 500 555-0145,21-09-1975,Clerical,0,1,1,Low,0,0,Medium,06-03-2017,1,0,0,0,0,0,0,0,1,0,0
11524,26244,0,51.83,A,3212 Yellowood Lane,0,Spokane,Washington,99202,755-555-0185,02-08-1986,Skilled Manual,1,0,1,Low,0,2,Low,06-03-2017,0,0,0,0,0,1,0,1,0,0,0
11525,22791,1,46.11,A,2466 Clearland Circle,0,Chula Vista,California,91910,572-555-0144,10-03-1972,Manual,0,0,1,,0,2,Low,06-03-2017,0,0,0,0,0,1,0,0,1,0,0
11526,15269,0,47.79,W,4719 Delaware Drive,0,Everett,Washington,98201,940-555-0133,20-05-1996,Skilled Manual,0,0,0,Low,0,0,Low,06-03-2017,0,0,0,0,0,1,0,0,1,0,0
11527,22882,0,53.91,A,4814 Ward Street,0,Port Hammond,British Columbia,V6B 3P7,267-555-0115,05-03-1987,Management,1,1,1,Low,0,0,High,06-03-2017,0,1,0,0,0,0,0,0,0,1,0
11528,16795,1,53.26,J,4393 Rossmor Parkway,0,Berkeley,California,94704,397-555-0174,04-05-1967,Professional,0,0,1,Medium,1,2,High,06-03-2017,0,0,0,0,0,1,1,0,0,0,0
11529,29180,1,51.66,T,5905 Hawthorne Dr.,0,North Ryde,New South Wales,2113,1 (11) 500 555-0183,05-04-1989,Skilled Manual,1,0,0,,1,2,Low,06-03-2017,1,0,0,0,0,0,0,1,0,0,0
11530,26791,0,49.37,M,3538 Olivewood Ct.,0,Baytown,Texas,77520,716-555-0187,04-11-1997,Skilled Manual,1,1,0,Low,0,0,Low,06-03-2017,0,0,0,0,0,1,0,0,0,0,1
11531,13517,1,50.22,D,3521 Fourth St.,#607,London,England,W1X3SE,1 (11) 500 555-0132,10-05-1962,Clerical,1,1,1,Medium,1,1,Medium,06-03-2017,0,0,0,0,1,0,1,0,0,0,0
11532,22093,1,48.56,A,2959 Freda Drive,0,Portland,Oregon,97205,598-555-0163,16-06-1975,Skilled Manual,0,0,1,Low,0,2,Low,06-03-2017,0,0,0,0,0,1,0,0,1,0,0
11533,13273,1,55.98,A,1398 Dimaggio Way,0,Coronado,California,92118,591-555-0186,01-02-1953,Professional,0,1,1,Medium,1,1,High,06-03-2017,0,0,0,0,0,1,0,1,0,0,0
11534,20233,0,46.58,A,1245 West Hookston Road,0,Springwood,New South Wales,2777,1 (11) 500 555-0147,07-04-1984,Manual,0,1,0,Low,0,0,Low,06-03-2017,1,0,0,0,0,0,1,0,0,0,0
11535,28892,0,50.38,A,545 Los Gatos Court,0,Peterborough,England,PB12,1 (11) 500 555-0115,16-06-1965,Skilled Manual,0,1,1,Low,0,1,Low,06-03-2017,0,0,0,0,1,0,0,0,0,1,0
11536,12117,1,51.73,A,2672 Pansy Dr.,0,Seattle,Washington,98104,743-555-0192,03-08-1971,Clerical,1,0,1,Low,1,2,Medium,06-03-2017,0,0,0,0,0,1,0,0,0,1,0
11537,18792,1,48.23,M,1829 Satin Court,0,W. Linn,Oregon,97068,193-555-0123,24-08-1999,Skilled Manual,0,0,0,Low,0,0,Low,06-03-2017,0,0,0,0,0,1,0,0,1,0,0
11538,14609,1,52.02,A,1288 Mt. Dias Blvd.,0,National City,California,91950,102-555-0139,06-07-1984,Clerical,0,1,0,,0,0,Medium,06-03-2017,0,0,0,0,0,1,1,0,0,0,0
11539,26192,1,52.88,A,8743 Roanwood Way,0,Hervey Bay,Queensland,4655,1 (11) 500 555-0148,12-07-1963,Management,1,0,1,Low,1,2,High,06-03-2017,1,0,0,0,0,0,1,0,0,0,0
11540,19585,1,52.89,A,8292 Ferndale Lane,0,Hobart,Tasmania,7001,1 (11) 500 555-0145,14-11-1988,Skilled Manual,0,1,0,,0,0,Low,06-03-2017,1,0,0,0,0,0,1,0,0,0,0
11541,18229,1,52.71,A,6749 Quartermaster,0,Burlingame,California,94010,629-555-0116,20-11-1979,Management,0,0,1,Medium,1,2,High,06-03-2017,0,0,0,0,0,1,0,0,0,1,0
11542,21984,1,54.48,A,117 Marvello Lane,0,Lane Cove,New South Wales,1597,1 (11) 500 555-0173,19-02-1980,Management,0,1,1,Medium,0,0,High,06-03-2017,1,0,0,0,0,0,0,0,0,1,0
11543,24424,1,50.89,A,1265 Gloria Terr.,0,West Covina,California,91791,791-555-0198,07-01-1956,Management,0,0,1,Medium,0,2,High,06-03-2017,0,0,0,0,0,1,0,1,0,0,0
11544,29029,1,55.41,A,252 Cunha Ct.,0,Corvallis,Oregon,97330,761-555-0188,27-08-1972,Skilled Manual,1,1,1,Medium,0,0,Low,06-03-2017,0,0,0,0,0,1,0,0,0,0,1
11545,22445,0,52.21,L,"1009, rue des Bouchers",0,Colomiers,Garonne (Haute),31770,1 (11) 500 555-0133,03-04-1989,Skilled Manual,0,1,0,Low,0,0,Low,06-03-2017,0,0,1,0,0,0,0,1,0,0,0
11546,17368,0,49.97,C,7992 Elm Road,0,Bellingham,Washington,98225,872-555-0186,21-04-1988,Manual,0,1,0,,0,0,Low,06-03-2017,0,0,0,0,0,1,0,0,0,1,0
11547,16280,0,53.78,M,Lützowplatz 5752,0,Münster,Saarland,48001,1 (11) 500 555-0151,19-08-1983,Skilled Manual,1,1,0,Low,0,0,Low,06-03-2017,0,0,0,1,0,0,0,0,0,0,1
11548,20056,1,49.73,A,Carlsplatz 3046,0,Berlin,Hessen,13441,1 (11) 500 555-0126,23-11-1991,Skilled Manual,1,1,0,Low,0,0,Low,06-03-2017,0,0,0,1,0,0,0,0,0,0,1
11549,15251,1,55.03,A,4092 Folson Drive,0,Oak Bay,British Columbia,V8P,485-555-0116,22-02-2000,Clerical,1,1,0,Medium,0,0,Medium,06-03-2017,0,1,0,0,0,0,0,0,1,0,0
11550,14863,1,46.78,H,4749 Blackwood Drive,0,Stoke-on-Trent,England,AS23,1 (11) 500 555-0148,23-10-1991,Manual,0,1,0,,0,0,Low,06-03-2017,0,0,0,0,1,0,0,0,0,1,0
11551,27106,0,48.09,A,7248 Holiday Hills Dr.,0,Los Angeles,California,90012,214-555-0118,25-01-1990,Manual,0,1,0,Low,0,0,Low,06-03-2017,0,0,0,0,0,1,0,1,0,0,0
11552,20306,1,52.34,A,7191 Margo Drive,0,Concord,California,94519,232-555-0111,12-11-1999,Clerical,0,1,0,Medium,0,0,Medium,06-03-2017,0,0,0,0,0,1,0,0,0,1,0
11553,17829,1,50.81,A,5271 Sierra Road,0,Watford,England,WA3,1 (11) 500 555-0141,21-08-1983,Management,0,0,1,Low,0,2,High,06-03-2017,0,0,0,0,1,0,1,0,0,0,0
11554,22854,0,48.58,J,629 Redrock Drive,0,Townsville,Queensland,4810,1 (11) 500 555-0115,20-08-1993,Skilled Manual,0,1,0,Low,0,0,Low,06-03-2017,1,0,0,0,0,0,0,0,1,0,0
11555,23432,1,55.68,A,1516 Nicholas Dr.,0,Gold Coast,Queensland,4217,1 (11) 500 555-0149,10-10-1988,Management,1,1,0,Medium,0,0,High,06-03-2017,1,0,0,0,0,0,1,0,0,0,0
11556,16834,0,54.34,J,9377 Detroit Ave,0,Haney,British Columbia,V2W 1W2,348-555-0199,21-07-1953,Professional,0,1,1,Low,1,1,High,06-03-2017,0,1,0,0,0,0,0,1,0,0,0
11557,27754,0,51.93,A,7364 Mason Dr,0,La Jolla,California,92806,127-555-0119,14-01-1994,Management,1,1,0,Medium,0,0,High,06-03-2017,0,0,0,0,0,1,0,0,0,1,0
11558,27499,0,48.47,N,7371 Cali,0,Rhodes,New South Wales,2138,1 (11) 500 555-0136,08-07-1975,Skilled Manual,0,0,1,Low,0,2,Low,06-03-2017,1,0,0,0,0,0,0,0,0,1,0
11559,18571,0,64.91,S,8785 Whitehall Drive,0,Vancouver,British Columbia,V7L 4J4,571-555-0120,06-11-1986,Professional,1,1,1,Low,0,0,High,06-03-2017,0,1,0,0,0,0,0,1,0,0,0
11560,14799,0,48.84,R,5431 Bella Avenue,0,Milton Keynes,England,MK8 8ZD,1 (11) 500 555-0125,15-08-1985,Manual,0,1,0,Low,0,0,Low,06-03-2017,0,0,0,0,1,0,0,0,1,0,0
11561,15986,1,57.82,C,5530 Melrose Pl.,0,Chula Vista,California,91910,344-555-0169,11-09-1974,Skilled Manual,1,1,1,,0,0,Low,06-03-2017,0,0,0,0,0,1,0,0,0,0,1
11562,16414,0,52.32,R,Curieweg 3,0,Darmstadt,Hessen,64283,1 (11) 500 555-0140,17-06-1984,Skilled Manual,0,1,0,,0,0,Low,06-03-2017,0,0,0,1,0,0,0,0,0,0,1
11563,16170,1,51.51,A,9481 Laguna Street,0,Hervey Bay,Queensland,4655,1 (11) 500 555-0186,08-09-1986,Manual,1,1,0,,0,0,Low,06-03-2017,1,0,0,0,0,0,0,1,0,0,0
11564,20360,1,52.99,M,9558 Orchard View Ave.,0,Imperial Beach,California,91932,623-555-0192,23-04-1955,Professional,0,0,1,,1,2,High,06-03-2017,0,0,0,0,0,1,0,1,0,0,0
11565,19924,0,52.4,A,Wasserstr 25,0,Ingolstadt,Bayern,85049,1 (11) 500 555-0147,20-04-1974,Manual,1,0,1,,0,1,Low,06-03-2017,0,0,0,1,0,0,0,0,0,0,1
11566,28944,0,51.26,D,25 Glenellen Court,0,Port Macquarie,New South Wales,2444,1 (11) 500 555-0155,12-05-1993,Management,0,0,1,Medium,0,0,High,06-03-2017,1,0,0,0,0,0,1,0,0,0,0
11567,22706,0,49.42,A,Kurfürstenstr 5444,0,Hamburg,Hessen,22001,856-555-0100,26-04-1996,Skilled Manual,0,1,0,Low,0,0,Low,06-03-2017,0,0,0,1,0,0,0,0,0,1,0
11568,16115,1,55.56,M,2099 San Jose,0,Mill Valley,California,94941,117-555-0118,13-06-1988,Professional,0,1,1,Medium,0,0,High,06-03-2017,0,0,0,0,0,1,1,0,0,0,0
11569,26079,1,50.46,A,5889 Kenwal Rd.,0,Bellingham,Washington,98225,145-555-0138,13-09-1982,Manual,1,0,1,Low,1,1,Low,06-03-2017,0,0,0,0,0,1,0,0,0,1,0
11570,20441,0,47.33,A,3302 Trujillo,# 112,Oak Bay,British Columbia,V8P,237-555-0174,20-10-1993,Manual,0,0,0,Low,0,0,Low,06-03-2017,0,1,0,0,0,0,0,0,0,1,0
11571,12633,1,49.83,R,4137 E St.,0,Bracknell,England,RG12 8TB,1 (11) 500 555-0136,09-02-1965,Clerical,1,0,1,Low,0,2,Medium,06-03-2017,0,0,0,0,1,0,1,0,0,0,0
11572,14419,1,49.93,J,9440 Oakshire Place,0,Oregon City,Oregon,97045,546-555-0116,13-05-1972,Clerical,0,0,1,Low,0,2,Medium,06-03-2017,0,0,0,0,0,1,0,0,0,1,0
11573,21148,1,53.65,L,5581 Stanford Street,0,N. Vancouver,British Columbia,V7L 4J4,928-555-0116,03-03-1987,Management,0,1,1,Medium,0,0,High,06-03-2017,0,1,0,0,0,0,0,0,0,1,0
11574,18179,0,47.05,P,"12, route de Marseille",0,Paris,Seine (Paris),75010,1 (11) 500 555-0139,11-04-1969,Manual,0,1,1,Low,0,0,Low,06-03-2017,0,0,1,0,0,0,0,0,1,0,0
11575,26215,1,50.39,A,5566 Banyan Circle,0,Milton Keynes,England,MK8 8ZD,1 (11) 500 555-0157,02-11-1994,Clerical,1,0,0,Medium,0,0,Medium,06-03-2017,0,0,0,0,1,0,1,0,0,0,0
11576,28952,0,51.98,A,8713 MapleView Drive,0,Rhodes,New South Wales,2138,1 (11) 500 555-0183,17-09-1992,Skilled Manual,1,1,0,,0,0,Low,06-03-2017,1,0,0,0,0,0,0,0,1,0,0
11577,19612,1,53.89,A,5064 South Villa Way,0,Hervey Bay,Queensland,4655,1 (11) 500 555-0176,26-02-1983,Clerical,1,1,0,,0,0,Medium,06-03-2017,1,0,0,0,0,0,1,0,0,0,0
11578,20698,0,54.09,A,6130 Alderwood Lane,0,Chula Vista,California,91910,567-555-0149,19-03-1984,Skilled Manual,1,0,1,Low,0,1,Low,06-03-2017,0,0,0,0,0,1,1,0,0,0,0
11579,26898,0,52.49,R,"21, avenue de l´ Union Centrale",0,Lille,Nord,59000,1 (11) 500 555-0145,16-06-1981,Clerical,0,1,1,Low,0,0,Medium,06-03-2017,0,0,1,0,0,0,1,0,0,0,0
